"Date" "Slevel_ft" "Slevel_m" "Sarea_m2" "Svol_m3" "Nlevel_ft" "Nlevel_m" "Narea_m2" "Nvol_m3" "TotalArea_m2" "TotalVol_m3"
2002-09-05 4197.57 1279.419336 2199800373.10722 10105162975.3484 4197.22 1279.312656 1326394745.98943 5793133101.2657 3526195119.09665 15898296076.6141
2002-09-06 4197.5 1279.398 2191697816.00442 10057786857.057 4197.18 1279.300464 1321945016.84156 5776734434.72148 3513642832.84598 15834521291.7785
2002-09-07 4197.59 1279.425432 2202115389.42235 10118699009.1462 4197.3 1279.33704 1335294204.28526 5825930434.35445 3537409593.70761 15944629443.5007
2002-09-08 4197.62 1279.434576 2205587913.89505 10139003059.843 4197.32 1279.343136 1337519068.85915 5834129767.62641 3543106982.7542 15973132827.4694
2002-09-09 4197.6 1279.42848 2203272897.58 10125467026.0457 4197.3 1279.33704 1335294204.28526 5825930434.35445 3538567101.86526 15951397460.4001
2002-09-10 4197.6 1279.42848 2203272897.58 10125467026.0457 4197.29 1279.333992 1334181771.99827 5821830767.71832 3537454669.57827 15947297793.764
2002-09-11 4197.58 1279.422384 2200957881.26478 10111930992.2473 4197.22 1279.312656 1326394745.98943 5793133101.2657 3527352627.25421 15905064093.513
2002-09-12 4197.59 1279.425432 2202115389.42235 10118699009.1462 4197.2 1279.30656 1324169881.41545 5784933767.99344 3526285270.8378 15903632777.1397
2002-09-13 4197.59 1279.425432 2202115389.42235 10118699009.1462 4197.2 1279.30656 1324169881.41545 5784933767.99344 3526285270.8378 15903632777.1397
2002-09-14 4197.6 1279.42848 2203272897.58 10125467026.0457 4197.2 1279.30656 1324169881.41545 5784933767.99344 3527442778.99546 15910400794.0391
2002-09-15 4197.58 1279.422384 2200957881.26478 10111930992.2473 4197.16 1279.294368 1319720152.26758 5768535101.44921 3520678033.53236 15880466093.6965
2002-09-16 4197.62 1279.434576 2205587913.89505 10139003059.843 4197.16 1279.294368 1319720152.26758 5768535101.44921 3525308066.16263 15907538161.2922
2002-09-17 4197.68 1279.452864 2212532962.84037 10179611161.236 4197.17 1279.297416 1320832584.55457 5772634768.08534 3533365547.39494 15952245929.3213
2002-09-18 4197.66 1279.446768 2210217946.52523 10166075127.4382 4197.28 1279.330944 1333069339.71128 5817731101.08219 3543287286.23651 15983806228.5203
2002-09-19 4197.57 1279.419336 2199800373.10722 10105162975.3484 4197.17 1279.297416 1320832584.55457 5772634768.08534 3520632957.66179 15877797743.4337
2002-09-20 4197.5 1279.398 2191697816.00442 10057786857.057 4197.1 1279.27608 1313045558.54573 5743937101.63272 3504743374.55015 15801723958.6897
2002-09-21 4197.58 1279.422384 2200957881.26478 10111930992.2473 4197.17 1279.297416 1320832584.55457 5772634768.08534 3521790465.81935 15884565760.3327
2002-09-22 4197.59 1279.425432 2202115389.42235 10118699009.1462 4197.13 1279.285224 1316382855.4067 5756236101.54112 3518498244.82905 15874935110.6874
2002-09-23 4197.55 1279.41324 2197485356.79217 10091626941.5511 4197.11 1279.279128 1314157990.83264 5748036768.26855 3511643347.62481 15839663709.8196
2002-09-24 4197.56 1279.416288 2198642864.94974 10098394958.45 4197.1 1279.27608 1313045558.54573 5743937101.63272 3511688423.49547 15842332060.0827
2002-09-25 4197.5 1279.398 2191697816.00442 10057786857.057 4197.18 1279.300464 1321945016.84156 5776734434.72148 3513642832.84598 15834521291.7785
2002-09-26 4197.58 1279.422384 2200957881.26478 10111930992.2473 4197.08 1279.269984 1310820693.97175 5735737768.36046 3511778575.23654 15847668760.6078
2002-09-27 4197.5 1279.398 2191697816.00442 10057786857.057 4197.09 1279.273032 1311933126.25874 5739837434.99659 3503630942.26316 15797624292.0536
2002-09-28 4197.5 1279.398 2191697816.00442 10057786857.057 4197.08 1279.269984 1310820693.97175 5735737768.36046 3502518509.97617 15793524625.4174
2002-09-29 4197.5 1279.398 2191697816.00442 10057786857.057 4197.05 1279.26084 1307483397.11087 5723438768.45237 3499181213.11529 15781225625.5093
2002-09-30 4197.5 1279.398 2191697816.00442 10057786857.057 4197.1 1279.27608 1313045558.54573 5743937101.63272 3504743374.55015 15801723958.6897
2002-10-01 4197.5 1279.398 2191697816.00442 10057786857.057 4197.14 1279.288272 1317495287.69369 5760335768.17725 3509193103.69811 15818122625.2342
2002-10-02 4197.5 1279.398 2191697816.00442 10057786857.057 4197.15 1279.29132 1318607719.98059 5764435434.81308 3510305535.98501 15822222291.8701
2002-10-03 4197.6 1279.42848 2203272897.58 10125467026.0457 4197.08 1279.269984 1310820693.97175 5735737768.36046 3514093591.55176 15861204794.4061
2002-10-04 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.95 1279.23036 1298764539.4994 5683346072.24069 3502037437.0794 15808813098.2863
2002-10-05 4197.6 1279.42848 2203272897.58 10125467026.0457 4196.96 1279.233408 1299395878.73471 5687264944.84695 3502668776.31472 15812731970.8926
2002-10-06 4197.7 1279.45896 2214847979.15541 10193147195.0333 4196.97 1279.236456 1300027217.97003 5691183817.45321 3514875197.12544 15884331012.4865
2002-10-07 4197.7 1279.45896 2214847979.15541 10193147195.0333 4196.95 1279.23036 1298764539.4994 5683346072.24069 3513612518.65481 15876493267.274
2002-10-08 4197.38 1279.361424 2173479833.84931 9978709955.32739 4196.96 1279.233408 1299395878.73471 5687264944.84695 3472875712.58402 15665974900.1743
2002-10-09 4197.36 1279.355328 2170443503.48997 9965530471.70513 4196.94 1279.227312 1298133200.26408 5679427199.63442 3468576703.75406 15644957671.3396
2002-10-10 4197.33 1279.346184 2165889007.95125 9945761246.27298 4196.94 1279.227312 1298133200.26408 5679427199.63442 3464022208.21533 15625188445.9074
2002-10-11 4197.39 1279.364472 2174997999.02892 9985299697.13827 4197 1279.2456 1301921235.67593 5702940435.2717 3476919234.70485 15688240132.41
2002-10-12 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.97 1279.236456 1300027217.97003 5691183817.45321 3467434391.10089 15643534805.5371
2002-10-13 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.91 1279.218168 1296239182.55819 5667670581.81593 3457573694.97072 15593662602.6568
2002-10-14 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.91 1279.218168 1296239182.55819 5667670581.81593 3457573694.97072 15593662602.6568
2002-10-15 4197.29 1279.333992 2159816347.23292 9919402279.02995 4196.9 1279.21512 1295607843.32282 5663751709.20938 3455424190.55574 15583153988.2393
2002-10-16 4197.28 1279.330944 2158298182.05331 9912812537.21907 4196.9 1279.21512 1295607843.32282 5663751709.20938 3453906025.37613 15576564246.4284
2002-10-17 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.9 1279.21512 1295607843.32282 5663751709.20938 3456942355.73535 15589743730.0502
2002-10-18 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.9 1279.21512 1295607843.32282 5663751709.20938 3456942355.73535 15589743730.0502
2002-10-19 4197.4 1279.36752 2176516164.20842 9991889438.94866 4196.9 1279.21512 1295607843.32282 5663751709.20938 3472124007.53124 15655641148.158
2002-10-20 4197.4 1279.36752 2176516164.20842 9991889438.94866 4196.9 1279.21512 1295607843.32282 5663751709.20938 3472124007.53124 15655641148.158
2002-10-21 4197.4 1279.36752 2176516164.20842 9991889438.94866 4196.9 1279.21512 1295607843.32282 5663751709.20938 3472124007.53124 15655641148.158
2002-10-22 4197.4 1279.36752 2176516164.20842 9991889438.94866 4196.99 1279.242552 1301289896.44061 5699021562.66544 3477806060.64903 15690911001.6141
2002-10-23 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.92 1279.221216 1296870521.7935 5671589454.42219 3464277694.92436 15623940442.5061
2002-10-24 4197.33 1279.346184 2165889007.95125 9945761246.27298 4196.91 1279.218168 1296239182.55819 5667670581.81593 3462128190.50944 15613431828.0889
2002-10-25 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.9 1279.21512 1295607843.32282 5663751709.20938 3463015016.45369 15616102697.2932
2002-10-26 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.9 1279.21512 1295607843.32282 5663751709.20938 3463015016.45369 15616102697.2932
2002-10-27 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.94 1279.227312 1298133200.26408 5679427199.63442 3459467712.67661 15605419220.4753
2002-10-28 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.94 1279.227312 1298133200.26408 5679427199.63442 3459467712.67661 15605419220.4753
2002-10-29 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.88 1279.209024 1294345164.85224 5655913963.99714 3455679677.26477 15581905984.838
2002-10-30 4197.33 1279.346184 2165889007.95125 9945761246.27298 4196.93 1279.224264 1297501861.02882 5675508327.02845 3463390868.98007 15621269573.3014
2002-10-31 4197.39 1279.364472 2174997999.02892 9985299697.13827 4197.07 1279.266936 1309708261.68477 5731638101.72433 3484706260.71369 15716937798.8626
2002-11-01 4197.31 1279.340088 2162852677.59214 9932581762.65171 4196.88 1279.209024 1294345164.85224 5655913963.99714 3457197842.44438 15588495726.6489
2002-11-02 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.81 1279.187688 1289925790.20513 5628481855.75389 3451260302.61766 15554473876.5947
2002-11-03 4197.2 1279.30656 2146152860.61653 9860094602.73251 4196.8 1279.18464 1289294450.96981 5624562983.14763 3435447311.58634 15484657585.8801
2002-11-04 4197.2 1279.30656 2146152860.61653 9860094602.73251 4196.8 1279.18464 1289294450.96981 5624562983.14763 3435447311.58634 15484657585.8801
2002-11-05 4197.22 1279.312656 2149189190.97575 9873274086.35427 4196.8 1279.18464 1289294450.96981 5624562983.14763 3438483641.94557 15497837069.5019
2002-11-06 4197.24 1279.318752 2152225521.33486 9886453569.97554 4196.8 1279.18464 1289294450.96981 5624562983.14763 3441519972.30468 15511016553.1232
2002-11-07 4197.2 1279.30656 2146152860.61653 9860094602.73251 4196.76 1279.172448 1286769094.02855 5608887492.72258 3432921954.64508 15468982095.4551
2002-11-08 4197.28 1279.330944 2158298182.05331 9912812537.21907 4196.78 1279.178544 1288031772.49914 5616725237.93482 3446329954.55244 15529537775.1539
2002-11-09 4197.34 1279.349232 2167407173.13086 9952350988.08386 4197 1279.2456 1301921235.67593 5702940435.2717 3469328408.80679 15655291423.3556
2002-11-10 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.9 1279.21512 1295607843.32282 5663751709.20938 3456942355.73535 15589743730.0502
2002-11-11 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.9 1279.21512 1295607843.32282 5663751709.20938 3456942355.73535 15589743730.0502
2002-11-12 4197.29 1279.333992 2159816347.23292 9919402279.02995 4196.88 1279.209024 1294345164.85224 5655913963.99714 3454161512.08516 15575316243.0271
2002-11-13 4197.31 1279.340088 2162852677.59214 9932581762.65171 4196.89 1279.212072 1294976504.0876 5659832836.6037 3457829181.67974 15592414599.2554
2002-11-14 4197.36 1279.355328 2170443503.48997 9965530471.70513 4196.92 1279.221216 1296870521.7935 5671589454.42219 3467314025.28347 15637119926.1273
2002-11-15 4197.35 1279.35228 2168925338.31047 9958940729.89474 4196.9 1279.21512 1295607843.32282 5663751709.20938 3464533181.6333 15622692439.1041
2002-11-16 4197.32 1279.343136 2164370842.77164 9939171504.4621 4196.88 1279.209024 1294345164.85224 5655913963.99714 3458716007.62388 15595085468.4592
2002-11-17 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.92 1279.221216 1296870521.7935 5671589454.42219 3464277694.92436 15623940442.5061
2002-11-18 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.9 1279.21512 1295607843.32282 5663751709.20938 3463015016.45369 15616102697.2932
2002-11-19 4197.32 1279.343136 2164370842.77164 9939171504.4621 4196.9 1279.21512 1295607843.32282 5663751709.20938 3459978686.09446 15602923213.6715
2002-11-20 4197.31 1279.340088 2162852677.59214 9932581762.65171 4196.9 1279.21512 1295607843.32282 5663751709.20938 3458460520.91496 15596333471.8611
2002-11-21 4197.32 1279.343136 2164370842.77164 9939171504.4621 4196.9 1279.21512 1295607843.32282 5663751709.20938 3459978686.09446 15602923213.6715
2002-11-22 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.9 1279.21512 1295607843.32282 5663751709.20938 3463015016.45369 15616102697.2932
2002-11-23 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.91 1279.218168 1296239182.55819 5667670581.81593 3463646355.68905 15620021569.8998
2002-11-24 4197.37 1279.358376 2171961668.6697 9972120213.51651 4197.02 1279.251696 1304146100.24999 5711139768.54428 3476107768.91968 15683259982.0608
2002-11-25 4197.53 1279.407144 2195170340.47703 10078090907.7532 4197.06 1279.263888 1308595829.39786 5727538435.0885 3503766169.87489 15805629342.8417
2002-11-26 4197.38 1279.361424 2173479833.84931 9978709955.32739 4196.92 1279.221216 1296870521.7935 5671589454.42219 3470350355.64281 15650299409.7496
2002-11-27 4197.34 1279.349232 2167407173.13086 9952350988.08386 4196.9 1279.21512 1295607843.32282 5663751709.20938 3463015016.45369 15616102697.2932
2002-11-28 4197.33 1279.346184 2165889007.95125 9945761246.27298 4196.9 1279.21512 1295607843.32282 5663751709.20938 3461496851.27407 15609512955.4824
2002-11-29 4197.23 1279.315704 2150707356.15525 9879863828.16466 4196.9 1279.21512 1295607843.32282 5663751709.20938 3446315199.47807 15543615537.374
2002-11-30 4197.22 1279.312656 2149189190.97575 9873274086.35427 4196.9 1279.21512 1295607843.32282 5663751709.20938 3444797034.29858 15537025795.5636
2002-12-01 4197.24 1279.318752 2152225521.33486 9886453569.97554 4196.9 1279.21512 1295607843.32282 5663751709.20938 3447833364.65769 15550205279.1849
2002-12-02 4197.24 1279.318752 2152225521.33486 9886453569.97554 4196.9 1279.21512 1295607843.32282 5663751709.20938 3447833364.65769 15550205279.1849
2002-12-03 4197.23 1279.315704 2150707356.15525 9879863828.16466 4196.9 1279.21512 1295607843.32282 5663751709.20938 3446315199.47807 15543615537.374
2002-12-04 4197.24 1279.318752 2152225521.33486 9886453569.97554 4196.9 1279.21512 1295607843.32282 5663751709.20938 3447833364.65769 15550205279.1849
2002-12-05 4197.26 1279.324848 2155261851.6942 9899633053.5978 4196.9 1279.21512 1295607843.32282 5663751709.20938 3450869695.01702 15563384762.8072
2002-12-06 4197.27 1279.327896 2156780016.87381 9906222795.40868 4196.9 1279.21512 1295607843.32282 5663751709.20938 3452387860.19663 15569974504.6181
2002-12-07 4197.29 1279.333992 2159816347.23292 9919402279.02995 4196.9 1279.21512 1295607843.32282 5663751709.20938 3455424190.55574 15583153988.2393
2002-12-08 4197.26 1279.324848 2155261851.6942 9899633053.5978 4196.9 1279.21512 1295607843.32282 5663751709.20938 3450869695.01702 15563384762.8072
2002-12-09 4197.25 1279.3218 2153743686.51459 9893043311.78691 4196.9 1279.21512 1295607843.32282 5663751709.20938 3449351529.83741 15556795020.9963
2002-12-10 4197.26 1279.324848 2155261851.6942 9899633053.5978 4196.9 1279.21512 1295607843.32282 5663751709.20938 3450869695.01702 15563384762.8072
2002-12-11 4197.24 1279.318752 2152225521.33486 9886453569.97554 4196.9 1279.21512 1295607843.32282 5663751709.20938 3447833364.65769 15550205279.1849
2002-12-12 4197.23 1279.315704 2150707356.15525 9879863828.16466 4196.9 1279.21512 1295607843.32282 5663751709.20938 3446315199.47807 15543615537.374
2002-12-13 4197.24 1279.318752 2152225521.33486 9886453569.97554 4196.91 1279.218168 1296239182.55819 5667670581.81593 3448464703.89305 15554124151.7915
2002-12-14 4197.26 1279.324848 2155261851.6942 9899633053.5978 4196.9 1279.21512 1295607843.32282 5663751709.20938 3450869695.01702 15563384762.8072
2002-12-15 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.94 1279.227312 1298133200.26408 5679427199.63442 3459467712.67661 15605419220.4753
2002-12-16 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.85 1279.19988 1292451147.14634 5644157346.17865 3453785659.55887 15570149367.0195
2002-12-17 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.98 1279.239504 1300658557.2053 5695102690.05918 3461993069.61783 15621094710.9
2002-12-18 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.98 1279.239504 1300658557.2053 5695102690.05918 3461993069.61783 15621094710.9
2002-12-19 4197.26 1279.324848 2155261851.6942 9899633053.5978 4196.94 1279.227312 1298133200.26408 5679427199.63442 3453395051.95828 15579060253.2322
2002-12-20 4197.28 1279.330944 2158298182.05331 9912812537.21907 4196.92 1279.221216 1296870521.7935 5671589454.42219 3455168703.84681 15584401991.6413
2002-12-21 4197.28 1279.330944 2158298182.05331 9912812537.21907 4196.93 1279.224264 1297501861.02882 5675508327.02845 3455800043.08212 15588320864.2475
2002-12-22 4197.34 1279.349232 2167407173.13086 9952350988.08386 4197.02 1279.251696 1304146100.24999 5711139768.54428 3471553273.38085 15663490756.6281
2002-12-23 4197.4 1279.36752 2176516164.20842 9991889438.94866 4197.04 1279.257792 1306370964.82388 5719339101.81623 3482887129.0323 15711228540.7649
2002-12-24 4197.33 1279.346184 2165889007.95125 9945761246.27298 4196.99 1279.242552 1301289896.44061 5699021562.66544 3467178904.39186 15644782808.9384
2002-12-25 4197.31 1279.340088 2162852677.59214 9932581762.65171 4197 1279.2456 1301921235.67593 5702940435.2717 3464773913.26807 15635522197.9234
2002-12-26 4197.29 1279.333992 2159816347.23292 9919402279.02995 4196.9 1279.21512 1295607843.32282 5663751709.20938 3455424190.55574 15583153988.2393
2002-12-27 4197.33 1279.346184 2165889007.95125 9945761246.27298 4197 1279.2456 1301921235.67593 5702940435.2717 3467810243.62718 15648701681.5447
2002-12-28 4197.31 1279.340088 2162852677.59214 9932581762.65171 4197 1279.2456 1301921235.67593 5702940435.2717 3464773913.26807 15635522197.9234
2002-12-29 4197.28 1279.330944 2158298182.05331 9912812537.21907 4197 1279.2456 1301921235.67593 5702940435.2717 3460219417.72923 15615752972.4908
2002-12-30 4197.3 1279.33704 2161334512.41253 9925992020.84083 4196.94 1279.227312 1298133200.26408 5679427199.63442 3459467712.67661 15605419220.4753
2002-12-31 4197.33 1279.346184 2165889007.95125 9945761246.27298 4196.96 1279.233408 1299395878.73471 5687264944.84695 3465284886.68597 15633026191.1199
